id,created_at,provider_name,sku_provider,raw_title,price,currency,metadata,status,normalized_product_id
1215,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCHC181T,Aire Minisplit 220v Frio Calor Mirage 1.5 Toneladas 18k Nex,7799.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-220v-frio-calor-mirage-2-toneladas-r410-nex/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775544.6687071}",processed,d3866363-059b-4092-bac2-31df512e599a
1216,2025-12-26 18:59:18.685003+00,Aires Aurum,MACC0811N,Aire Acondicionado Ventana Mirage 110v 8000 Btu 3/4 Tonelada,4299.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-220v-mirage-1-tonelada-12000-btu-life-12/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775545.8498323}",processed,2548ef18-5ee1-4a14-987b-6922fbcacff1
1217,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCMF120J,Minisplit Inverter X 110v Mirage 1 Tonelada 12 Btu R32 Frio,6199.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/minisplit-inverter-220v-mirage-3-ton-magnum-18-frio-calor/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775546.7055647}",processed,526d4ffc-8129-49d3-b1f3-c2c739e8d07c
1218,2025-12-26 18:59:18.685003+00,Aires Aurum,MAPS1411H,Aire Clima Portátil 110v 1 Ton Frió Calor 14 000 Btu Mirage,9499.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-110v-mirage-1-tonelada-12000-btu-life-12/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775547.930186}",processed,c383882d-4f01-4053-abc0-da32f3f10f88
1219,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCWC120E,Minisplit Inverter X32 Frio Calor 110v Mirage 1 Tonelada,6399.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/minisplit-inverter-220v-frio-calor-mirage-1-ton-magnum-22-se/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775548.6876514}",processed,a6d9e457-3842-44d7-87e9-227913664749
1220,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCWC361C,Minisplit Inverter 220v Mirage 3 Toneladas Frio Calor Inv17,22999.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/minisplit-inverter-x-frio-y-calor-220v-mirage-1-tonelada-12000-btu-r32/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775549.6480243}",processed,897d32d8-c7b7-4893-b4b5-3d07e26c0039
1221,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCLF121H,Aire Minisplit 220v Mirage 1 Tonelada 12000 Btu X Life,4999.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-acondicionado-ventana-mirage-110v-8000-btu-3-4-tonelada/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775550.613992}",processed,4872f759-d1b5-4048-8be8-137e2a4c726d
1222,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCHF261T,Aire Minisplit 220v Mirage 2 Toneladas 24000 Btu Nex,9499.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-acondicionado-ventana-mirage-110v-5000-btu-1-2-tonelada/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775551.2621653}",processed,bdd8373f-0f33-492e-9757-4fd10f06e187
1223,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCLF181H,Aire Minisplit 220v Mirage 1.5 Toneladas 18000 Bt X Life,8399.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/mirage-x-one-maps1211c-blanco-127v/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775552.5498242}",processed,6dc176df-27e0-4453-ba96-7e70b1aedbca
1224,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCHC181T,Aire Minisplit 220v Frio Calor Mirage 1.5 Toneladas 18k Nex,7799.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/minisplit-220v-frio-calor-mirage-1-tonelada-12-btu-life-12/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775553.4575627}",processed,d3866363-059b-4092-bac2-31df512e599a
1225,2025-12-26 18:59:18.685003+00,Aires Aurum,MACC0811N,Aire Acondicionado Ventana Mirage 110v 8000 Btu 3/4 Tonelada,4299.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-220v-mirage-1-tonelada-12000-btu-x-life1/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775554.275286}",processed,2548ef18-5ee1-4a14-987b-6922fbcacff1
1226,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCLF261T,Minisplit 220v Mirage 2 Toneladas 24000 Btu Life 12 R410a,10999.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-acondicionado-ventana-mirage-220-v-1-5-ton-18-000-btu/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775555.503186}",processed,d1da97aa-78d6-49eb-9df5-ed3607b8e254
1227,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCWC181E,Minisplit Inverter X32 Frio Calor 220v Mirage 1.5 Toneladas,9499.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/minisplit-inverter-x-220v-mirage-2-toneladas-24000-btu-r32-m/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775556.3465807}",processed,d3866363-059b-4092-bac2-31df512e599a
1228,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCMC121J,Minisplit Inverter X Frio y Calor 220v Mirage 1 Tonelada 12000 Btu R32,6399.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-220v-frio-calor-mirage-1-tonelada-x-life/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775557.255493}",processed,85de5953-4582-45bd-8b3b-326e3b6755bd
1229,2025-12-26 18:59:18.685003+00,Aires Aurum,SETCLF181H,Mirage Xlife 1 1/2 Tons,8099.0,MXN,"{""url"":""https://airesaurum.com.mx/productos/aire-minisplit-220v-mirage-1-5-toneladas-18000-bt-x-life/"",""brand"":""Mirage"",""last_error"":null,""scraped_at"":1766775558.0189931}",processed,6dc176df-27e0-4453-ba96-7e70b1aedbca
1230,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00000702,Juego Dividido Tipo Americano York YMSFZC048BAAKB-1 4Tr Solo Frío R410A 220/1/60 13SEER,35762.08,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-4tr-s-f-r410a-220-1-60-13seer-2070"",""last_error"":null,""scraped_at"":1766777126.085734,""category_origin"":""equipos-de-aire-acondicionado""}",processed,c7813c4e-ac4d-41c8-9130-25ec25713f70
1231,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00000702,Juego Dividido Tipo Americano York YMSFZC048BAAKB-1 4Tr Solo Frío R410A 220/1/60 13SEER,35762.08,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-4tr-s-f-r410a-220-1-60-13seer-2070"",""last_error"":null,""scraped_at"":1766777126.0860972,""category_origin"":""equipos-de-aire-acondicionado""}",processed,c7813c4e-ac4d-41c8-9130-25ec25713f70
1232,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00001091,"Minisplit High Wall York YHGE12ZXMAXAORX 1Tr 12,000Btus Frío/Calor 110/1/60 R410A 11Seer",5081.12,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1-tr-h-p-110v-r410a-ef-estandar-11seer-1901"",""last_error"":null,""scraped_at"":1766777126.086576,""category_origin"":""equipos-de-aire-acondicionado""}",processed,ec9aaef2-51a1-4fb0-8c95-1af7ab90671d
1233,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00001091,"Minisplit High Wall York YHGE12ZXMAXAORX 1Tr 12,000Btus Frío/Calor 110/1/60 R410A 11Seer",5081.12,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1-tr-h-p-110v-r410a-ef-estandar-11seer-1901"",""last_error"":null,""scraped_at"":1766777126.086898,""category_origin"":""equipos-de-aire-acondicionado""}",processed,ec9aaef2-51a1-4fb0-8c95-1af7ab90671d
1234,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00001702,Juego Dividido Tipo Americano York YMSFZC060BAAKB-1 5Tr Solo Frío R410A 220/1/60 13SEER,41615.92,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-5tr-s-f-r410a-220-1-60-13seer-2071"",""last_error"":null,""scraped_at"":1766777126.0872343,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0be861fb-a56c-464e-85ab-c5ac74d45270
1235,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00001702,Juego Dividido Tipo Americano York YMSFZC060BAAKB-1 5Tr Solo Frío R410A 220/1/60 13SEER,41615.92,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-5tr-s-f-r410a-220-1-60-13seer-2071"",""last_error"":null,""scraped_at"":1766777126.0875642,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0be861fb-a56c-464e-85ab-c5ac74d45270
1236,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00002012,Paquete Comercial York ZF300C00Y2A1AAA1A2 25Tr Solo Frío R410A 220/3/60 10EER,347199.3,MXN,"{""url"":""https://www.grupocoresa.com/paquete-25tr-s-f-r410a-220-3-60-10eer-2102"",""last_error"":null,""scraped_at"":1766777126.087899,""category_origin"":""equipos-de-aire-acondicionado""}",processed,468aad30-d484-4b01-8587-70d609ac77ed
1237,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00002012,Paquete Comercial York ZF300C00Y2A1AAA1A2 25Tr Solo Frío R410A 220/3/60 10EER,347199.3,MXN,"{""url"":""https://www.grupocoresa.com/paquete-25tr-s-f-r410a-220-3-60-10eer-2102"",""last_error"":null,""scraped_at"":1766777126.0882187,""category_origin"":""equipos-de-aire-acondicionado""}",processed,468aad30-d484-4b01-8587-70d609ac77ed
1238,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00004702,Juego Dividido Tipo Americano York YMSFZH036BAAKB-X 3Tr Frío/Calor R410A 220/1/60 13SEER,49361.45,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-3tr-h-p-r410a-220-1-60-13seer-2074"",""last_error"":null,""scraped_at"":1766777126.0885675,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0061ee1f-0da5-42b9-a706-ee738c3852b2
1239,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00004702,Juego Dividido Tipo Americano York YMSFZH036BAAKB-X 3Tr Frío/Calor R410A 220/1/60 13SEER,49361.45,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-3tr-h-p-r410a-220-1-60-13seer-2074"",""last_error"":null,""scraped_at"":1766777126.0891004,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0061ee1f-0da5-42b9-a706-ee738c3852b2
1240,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00005302,Fan&Coil de Agua Helada York YGFC12CC4HXXXBREH 3Tr Solo Frío 4H 2M 120/1/60 Derecha,14422.62,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-3tr-s-f-4h-2m-120-1-60-der-2035"",""last_error"":null,""scraped_at"":1766777126.089493,""category_origin"":""equipos-de-aire-acondicionado""}",processed,2543fe56-0fad-42d4-9ef9-db06a2ffaa5e
1241,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00005302,Fan&Coil de Agua Helada York YGFC12CC4HXXXBREH 3Tr Solo Frío 4H 2M 120/1/60 Derecha,14422.62,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-3tr-s-f-4h-2m-120-1-60-der-2035"",""last_error"":null,""scraped_at"":1766777126.0898092,""category_origin"":""equipos-de-aire-acondicionado""}",processed,2543fe56-0fad-42d4-9ef9-db06a2ffaa5e
1242,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00005602,Paquete Residencial York YMGE36BZJ--MSW1 3Tr Frío/Calor R410A 220/1/60 14SEER,33887.92,MXN,"{""url"":""https://www.grupocoresa.com/paquete-3tr-h-p-r410a-220-1-60-14-seer-2065"",""last_error"":null,""scraped_at"":1766777126.090158,""category_origin"":""equipos-de-aire-acondicionado""}",processed,9abe909f-e960-47c0-941d-79f8afc2f229
1243,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00005602,Paquete Residencial York YMGE36BZJ--MSW1 3Tr Frío/Calor R410A 220/1/60 14SEER,33887.92,MXN,"{""url"":""https://www.grupocoresa.com/paquete-3tr-h-p-r410a-220-1-60-14-seer-2065"",""last_error"":null,""scraped_at"":1766777126.090489,""category_origin"":""equipos-de-aire-acondicionado""}",processed,9abe909f-e960-47c0-941d-79f8afc2f229
1244,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00006602,Paquete Residencial York YMGE48BZJ--MSW1 4Tr Frío/Calor R410A 220/1/60 14SEER,47265.95,MXN,"{""url"":""https://www.grupocoresa.com/paquete-4tr-h-p-r410a-220-1-60-14seer-2066"",""last_error"":null,""scraped_at"":1766777126.09077,""category_origin"":""equipos-de-aire-acondicionado""}",processed,af8afd3d-e230-4060-8d4e-de3a39c813f5
1245,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00006602,Paquete Residencial York YMGE48BZJ--MSW1 4Tr Frío/Calor R410A 220/1/60 14SEER,47265.95,MXN,"{""url"":""https://www.grupocoresa.com/paquete-4tr-h-p-r410a-220-1-60-14seer-2066"",""last_error"":null,""scraped_at"":1766777126.0910335,""category_origin"":""equipos-de-aire-acondicionado""}",processed,af8afd3d-e230-4060-8d4e-de3a39c813f5
1246,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00006802,Evaporadora Piso Techo York YOEA18FS-ADT 1.5Tr Solo Frío 230/1/60,1580.7,MXN,"{""url"":""https://www.grupocoresa.com/evaporadora-pisotecho-1-5tr-s-f-230-1-60-2086"",""last_error"":null,""scraped_at"":1766777126.0913744,""category_origin"":""equipos-de-aire-acondicionado""}",processed,ae9af2e9-7bcf-414b-9a9f-527218d15e8d
1247,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00006802,Evaporadora Piso Techo York YOEA18FS-ADT 1.5Tr Solo Frío 230/1/60,1580.7,MXN,"{""url"":""https://www.grupocoresa.com/evaporadora-pisotecho-1-5tr-s-f-230-1-60-2086"",""last_error"":null,""scraped_at"":1766777126.0916882,""category_origin"":""equipos-de-aire-acondicionado""}",processed,ae9af2e9-7bcf-414b-9a9f-527218d15e8d
1248,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00007912,"Minisplit High Wall York YHGE12ZJMAXAORX 1Tr 12,000Btus Frío/Calor 220/1/60 R410A 11.3Seer",4701.9,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1tr-h-p-220v-r410a-ef-estandar-11-3seer-2197"",""last_error"":null,""scraped_at"":1766777126.0920196,""category_origin"":""equipos-de-aire-acondicionado""}",processed,4b0981db-2fa8-433b-a610-fc693f3dade8
1249,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00007912,"Minisplit High Wall York YHGE12ZJMAXAORX 1Tr 12,000Btus Frío/Calor 220/1/60 R410A 11.3Seer",4701.9,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1tr-h-p-220v-r410a-ef-estandar-11-3seer-2197"",""last_error"":null,""scraped_at"":1766777126.0923314,""category_origin"":""equipos-de-aire-acondicionado""}",processed,4b0981db-2fa8-433b-a610-fc693f3dade8
1250,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00007991,Manejadora York NE240C00N6AAA1 20Tr Solo Frío R410A 220-460/3/60 11EER Dual,107023.8,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-20tr-s-f-r410a-220-460-3-60-dual-11eer-1997"",""last_error"":null,""scraped_at"":1766777126.0926774,""category_origin"":""equipos-de-aire-acondicionado""}",processed,b548908a-dc14-4b87-a6bb-ee009ffe65d0
1251,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00007991,Manejadora York NE240C00N6AAA1 20Tr Solo Frío R410A 220-460/3/60 11EER Dual,107023.8,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-20tr-s-f-r410a-220-460-3-60-dual-11eer-1997"",""last_error"":null,""scraped_at"":1766777126.0929883,""category_origin"":""equipos-de-aire-acondicionado""}",processed,b548908a-dc14-4b87-a6bb-ee009ffe65d0
1252,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00008602,Juego Dividido Tipo Americano York YMSFZC024BAAKB-X 2Tr Solo Frío R410A 220/1/60 13SEER,29838.83,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-2tr-s-f-r410a-220-1-60-13seer-2068"",""last_error"":null,""scraped_at"":1766777126.0933912,""category_origin"":""equipos-de-aire-acondicionado""}",processed,631ffa51-ebdd-4fcc-890a-de8a63b802d3
1253,2025-12-26 19:25:26.188819+00,Grupo Coresa,COR-181029-00008602,Juego Dividido Tipo Americano York YMSFZC024BAAKB-X 2Tr Solo Frío R410A 220/1/60 13SEER,29838.83,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-2tr-s-f-r410a-220-1-60-13seer-2068"",""last_error"":null,""scraped_at"":1766777126.0937088,""category_origin"":""equipos-de-aire-acondicionado""}",processed,631ffa51-ebdd-4fcc-890a-de8a63b802d3
1254,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181029-00008912,"Minisplit High Wall York YHGE18ZJMAXAORX 1.5Tr 18,000Btus Frío/Calor 220/1/60 R410A 11Seer",7490.68,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1-5tr-h-p-220v-r410a-ef-estandar-11seer-2198"",""last_error"":null,""scraped_at"":1766777129.5234294,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0490a149-873c-4781-aeb5-de5257cd8aaa
1255,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181029-00008912,"Minisplit High Wall York YHGE18ZJMAXAORX 1.5Tr 18,000Btus Frío/Calor 220/1/60 R410A 11Seer",7490.68,MXN,"{""url"":""https://www.grupocoresa.com/minisplit-1-5tr-h-p-220v-r410a-ef-estandar-11seer-2198"",""last_error"":null,""scraped_at"":1766777129.5237546,""category_origin"":""equipos-de-aire-acondicionado""}",processed,0490a149-873c-4781-aeb5-de5257cd8aaa
1256,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181029-00009602,Juego Dividido Tipo Americano York YMSFZC036BAAKB-1 3Tr Solo Frío R410A 220/1/60 13SEER,29287.96,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-3tr-s-f-r410a-220-1-60-13seer-2069"",""last_error"":null,""scraped_at"":1766777129.5241127,""category_origin"":""equipos-de-aire-acondicionado""}",processed,fce1a7d2-726f-42cf-9f8f-a7bc8215ef18
1257,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181029-00009602,Juego Dividido Tipo Americano York YMSFZC036BAAKB-1 3Tr Solo Frío R410A 220/1/60 13SEER,29287.96,MXN,"{""url"":""https://www.grupocoresa.com/juego-dividido-tipo-americano-3tr-s-f-r410a-220-1-60-13seer-2069"",""last_error"":null,""scraped_at"":1766777129.5244794,""category_origin"":""equipos-de-aire-acondicionado""}",processed,fce1a7d2-726f-42cf-9f8f-a7bc8215ef18
1258,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181104-00003062,Fan&Coil de Agua Helada York YGFC04CC4HXXXBLEH 1Tr Solo Frío 4H 1M 120/1/60 Izquierda,8926.65,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-1tr-s-f-4h-1m-120-1-60-izq-2603"",""last_error"":null,""scraped_at"":1766777129.5247693,""category_origin"":""equipos-de-aire-acondicionado""}",processed,56aea039-38ed-4311-8d81-ecac07105f89
1259,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181104-00003062,Fan&Coil de Agua Helada York YGFC04CC4HXXXBLEH 1Tr Solo Frío 4H 1M 120/1/60 Izquierda,8926.65,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-1tr-s-f-4h-1m-120-1-60-izq-2603"",""last_error"":null,""scraped_at"":1766777129.5250335,""category_origin"":""equipos-de-aire-acondicionado""}",processed,56aea039-38ed-4311-8d81-ecac07105f89
1260,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181104-00004062,Fan&Coil de Agua Helada York YGFC04CC4HXXXBREH 1Tr Solo Frío 4H 1M 120/1/60 Derecha,7587.65,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-1tr-s-f-4h-1m-120-1-60-der-2604"",""last_error"":null,""scraped_at"":1766777129.5253866,""category_origin"":""equipos-de-aire-acondicionado""}",processed,56aea039-38ed-4311-8d81-ecac07105f89
1261,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181104-00004062,Fan&Coil de Agua Helada York YGFC04CC4HXXXBREH 1Tr Solo Frío 4H 1M 120/1/60 Derecha,7587.65,MXN,"{""url"":""https://www.grupocoresa.com/fan-coil-agua-1tr-s-f-4h-1m-120-1-60-der-2604"",""last_error"":null,""scraped_at"":1766777129.5257006,""category_origin"":""equipos-de-aire-acondicionado""}",processed,56aea039-38ed-4311-8d81-ecac07105f89
1262,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181201-00004968,Manejadora York NE120C00C6AAA1 10Tr Solo Frío R410A 220-460/3/60 11EER Dual,76110.27,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-10tr-s-f-r410a-220-460-3-60-dual-11eer-8694"",""last_error"":null,""scraped_at"":1766777129.5259924,""category_origin"":""equipos-de-aire-acondicionado""}",processed,09e851e7-9bae-4f0d-b13c-678b3cb09b3c
1263,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-181201-00004968,Manejadora York NE120C00C6AAA1 10Tr Solo Frío R410A 220-460/3/60 11EER Dual,76110.27,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-10tr-s-f-r410a-220-460-3-60-dual-11eer-8694"",""last_error"":null,""scraped_at"":1766777129.5262578,""category_origin"":""equipos-de-aire-acondicionado""}",processed,09e851e7-9bae-4f0d-b13c-678b3cb09b3c
1264,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-190227-00061101,Manejadora de Agua Helada York YAH15BSN0000F0L 20Tr S/F 3H 230/3/60,118888.98,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-agua-helada-20tr-s-f-3h-230-3-60-10116"",""last_error"":null,""scraped_at"":1766777129.5266063,""category_origin"":""equipos-de-aire-acondicionado""}",processed,3929f07c-9930-4c61-bab5-081332d3f444
1265,2025-12-26 19:25:29.574989+00,Grupo Coresa,COR-190227-00061101,Manejadora de Agua Helada York YAH15BSN0000F0L 20Tr S/F 3H 230/3/60,118888.98,MXN,"{""url"":""https://www.grupocoresa.com/manejadora-agua-helada-20tr-s-f-3h-230-3-60-10116"",""last_error"":null,""scraped_at"":1766777129.5269353,""category_origin"":""equipos-de-aire-acondicionado""}",processed,c4667c14-26f6-4fab-a9cc-8f163c703f62
